"TrackId";"Name";"UnitsSold";"Milliseconds";"Lenght_Seconds";"Genre"
827;Photograph;0;248633;248;Rock
828;Love Bites;0;346853;346;Rock
829;Let's Get Rocked;0;296019;296;Rock
832;Heaven Is;0;214021;214;Rock
833;Rocket;0;247248;247;Rock
836;Make Love Like A Man;0;255660;255;Rock
837;Armageddon It;0;322455;322;Rock
838;Have You Ever Needed Someone So Bad;0;319320;319;Rock
841;Bringin' On The Heartbreak;0;272457;272;Rock
842;Roll Call;0;321358;321;Jazz
845;Paris On Mine;0;368875;368;Jazz
846;In Time;0;368953;368;Jazz
847;Plan B;0;272039;272;Jazz
850;Talkin Loud and Saying Nothin;0;360411;360;Jazz
851;Pétala;0;270080;270;Latin
852;Meu Bem-Querer;0;255608;255;Latin
854;Boa Noite;0;338755;338;Latin
855;Fato Consumado;0;211565;211;Latin
856;Faltando Um Pedaço;0;267728;267;Latin
860;Eu Te Devoro;0;311614;311;Latin
864;Samurai;0;330997;330;Latin
868;Serrado;0;295314;295;Latin
870;Amar É Tudo;0;211617;211;Latin
872;Seduzir;0;277524;277;Latin
873;A Carta;0;347297;347;Latin
874;Sina;0;268173;268;Latin
877;O Bêbado e a Equilibrista;0;223059;223;Latin
878;O Mestre-Sala dos Mares;0;186226;186;Latin
893;I Feel Free;0;174576;174;Blues
896;Strange Brew;0;167810;167;Blues
897;White Room;0;301583;301;Blues
899;Cocaine;0;215928;215;Blues
900;I Shot The Sheriff;0;263862;263;Blues
908;I Can't Stand It;0;249730;249;Blues
916;Running On Faith;0;378984;378;Blues
920;Malted Milk;0;216528;216;Blues
922;Rollin' And Tumblin';0;251768;251;Blues
923;Collision;0;204303;204;Alternative & Punk
935;Land Of Sunshine;0;223921;223;Alternative & Punk
939;Smaller And Smaller;0;310831;310;Alternative & Punk
945;Crack Hitler;0;279144;279;Alternative & Punk
946;Jizzlobber;0;398341;398;Alternative & Punk
950;Ricochet;0;269400;269;Rock
951;Evidence;0;293590;293;Rock
955;Caralho Voador;0;242102;242;Rock
957;Digging The Grave;0;185129;185;Rock
961;The Last To Know;0;267833;267;Rock
962;Just A Man;0;336666;336;Rock
963;Absolute Zero;0;181995;181;Rock
968;Zombie Eaters;0;360881;360;Alternative & Punk
969;The Real Thing;0;493635;493;Alternative & Punk
973;War Pigs;0;464770;464;Alternative & Punk
974;Edge Of The World;0;250357;250;Alternative & Punk
975;Deixa Entrar;0;33619;33;Latin
978;Rindo À Toa;0;222066;222;Latin
979;Confidência;0;222197;222;Latin
980;Forró De Tóquio;0;169273;169;Latin
984;Asas;0;231915;231;Latin
986;Oração;0;271072;271;Latin
987;Minha Gata;0;181838;181;Latin
991;Best Of You;0;255712;255;Rock
992;DOA;0;252186;252;Rock
993;Hell;0;117080;117;Rock
996;Resolve;0;288731;288;Rock
997;The Deepest Blues Are Black;0;238419;238;Rock
998;End Over End;0;352078;352;Rock
1001;Miracle;0;209684;209;Rock
1002;Another Round;0;265848;265;Rock
1005;On The Mend;0;271908;271;Rock
1007;Cold Day In The Sun;0;200724;200;Rock
1009;All My Life;0;263653;263;Alternative & Punk
1010;Low;0;268120;268;Alternative & Punk
1011;Have It All;0;298057;298;Alternative & Punk
1014;Tired Of You;0;311353;311;Alternative & Punk
1015;Halo;0;306442;306;Alternative & Punk
1016;Lonely As You;0;277185;277;Alternative & Punk
1019;Come Back;0;469968;469;Alternative & Punk
1020;Doll;0;83487;83;Rock
1023;My Poor Brain;0;213446;213;Rock
1024;Wind Up;0;152163;152;Rock
1025;Up In Arms;0;135732;135;Rock
1028;Enough Space;0;157387;157;Rock
1029;February Stars;0;289306;289;Rock
1032;New Way Home;0;342230;342;Rock
1033;My Way;0;275879;275;Easy Listening
1034;Strangers In The Night;0;155794;155;Easy Listening
1037;Something Stupid;0;158615;158;Easy Listening
1038;Moon River;0;198922;198;Easy Listening
1041;For Once In My Life;0;171154;171;Easy Listening
1042;Love And Marriage;0;89730;89;Easy Listening
1043;They Can't Take That Away From Me;0;161227;161;Easy Listening
1046;I've Got You Under My Skin;0;210808;210;Easy Listening
1047;The Best Is Yet To Come;0;173583;173;Easy Listening
1050;That's Life;0;187010;187;Easy Listening
1051;The Girl From Ipanema;0;193750;193;Easy Listening
1052;The Lady Is A Tramp;0;184111;184;Easy Listening
1055;Loves Been Good To Me;0;203964;203;Easy Listening
1056;L.A. Is My Lady;0;193175;193;Easy Listening
1059;Funk De Bamba (Com Fernanda Abreu);0;237191;237;Latin
1060;Call Me At Cleo´s;0;236617;236;Latin
1061;Olhos Coloridos (Com Sandra De Sá);0;321332;321;Latin
1064;Forty Days (Com DJ Hum);0;221727;221;Latin
1065;Balada Da Paula;0;322821;322;Latin
1068;Motéis;0;213498;213;Latin
1069;Whistle Stop;0;526132;526;Latin
1070;"16 Toneladas";0;191634;191;Latin
1073;Óia Eu Aqui De Novo;0;219454;219;Soundtrack
1074;Baião Da Penha;0;247928;247;Soundtrack
1077;Último Pau-De-Arara;0;200437;200;Soundtrack
1078;Asa Branca;0;217051;217;Soundtrack
1079;Qui Nem Jiló;0;204695;204;Soundtrack
1082;A Volta Da Asa Branca;0;271020;271;Soundtrack
1083;O Amor Daqui De Casa;0;148636;148;Soundtrack
1084;As Pegadas Do Amor;0;209136;209;Soundtrack
1086;Casinha Feliz;0;32287;32;Soundtrack
1087;Introdução (Live);0;154096;154;Latin
1088;Palco (Live);0;238315;238;Latin
1092;Vendedor De Caranguejo (Live);0;248842;248;Latin
1096;Cérebro Eletrônico (Live);0;231627;231;Latin
1100;Ghandi (Live);0;222458;222;Latin
1102;Doce De Carnaval (Candy All);0;356101;356;Jazz
1104;Pretinha;0;265273;265;Jazz
1105;A Novidade;0;324780;324;Latin
1106;Tenho Sede;0;261616;261;Latin
1109;Esotérico;0;317779;317;Latin
1110;Drão;0;301453;301;Latin
1125;I Stand Alone;0;246125;246;Metal
1128;Releasing The Demons;0;252760;252;Metal
1129;Dead And Broken;0;251454;251;Metal
1131;The Awakening;0;89547;89;Metal
1132;Serenity;0;274834;274;Metal
1140;She's A Rebel;0;120528;120;Alternative & Punk
1148;Nightrain;0;268537;268;Rock
1152;My Michelle;0;219961;219;Rock
1154;Sweet Child O' Mine;0;356424;356;Rock
1155;You're Crazy;0;197135;197;Rock
1167;November Rain;0;537540;537;Rock
1171;Bad Apples;0;268351;268;Rock
1177;Knockin' On Heaven's Door;0;336457;336;Metal
1178;Get In The Ring;0;341054;341;Metal
1182;Locomotive;0;522396;522;Metal
1183;So Fine;0;246491;246;Metal
1187;My World;0;84532;84;Metal
1189;Love Is The Colour;0;251585;251;Jazz
1193;Gypsy;0;330997;330;Jazz
1194;Journey Into Sunlight;0;249756;249;Jazz
1195;Sunchild;0;259970;259;Jazz
1200;Dark Side Of The Cog;0;377155;377;Jazz
1201;Different World;0;258692;258;Rock
1205;The Longest Day;0;467810;467;Rock
1206;Out of the Shadows;0;336896;336;Rock
1207;The Reincarnation of Benjamin Breeg;0;442106;442;Rock
1210;The Legacy;0;562966;562;Rock
1211;Hallowed Be Thy Name (Live) [Non Album Bonus Track];0;431262;431;Rock
1212;The Number Of The Beast;0;294635;294;Metal
1216;Remember Tomorrow;0;352731;352;Metal
1218;Sanctuary;0;293250;293;Metal
1219;Running Free;0;228937;228;Metal
1223;Hallowed Be Thy Name;0;471849;471;Metal
1224;Be Quick Or Be Dead;0;196911;196;Metal
1225;From Here To Eternity;0;259866;259;Metal
1228;Tailgunner;0;249469;249;Metal
1229;The Evil That Men Do;0;325929;325;Metal
1230;Afraid To Shoot Strangers;0;407980;407;Metal
1233;The Clairvoyant;0;269871;269;Metal
1234;Fear Of The Dark;0;431333;431;Metal
1237;Brave New World;0;378984;378;Rock
1239;The Mercenary;0;282488;282;Rock
1241;The Fallen Angel;0;240718;240;Rock
1242;The Nomad;0;546115;546;Rock
1243;Out Of The Silent Planet;0;385541;385;Rock
1246;Rainmaker;0;228623;228;Heavy Metal
1247;No More Lies;0;441782;441;Heavy Metal
1248;Montsegur;0;350484;350;Heavy Metal
1251;New Frontier;0;304509;304;Heavy Metal
1252;Paschendale;0;508107;508;Heavy Metal
1255;Journeyman;0;427023;427;Heavy Metal
1256;Be Quick Or Be Dead;0;204512;204;Rock
1257;From Here To Eternity;0;218357;218;Rock
1260;Childhood's End;0;280607;280;Rock
1261;Wasting Love;0;350981;350;Rock
1264;The Apparition;0;234605;234;Rock
1265;Judas Be My Guide;0;188786;188;Rock
1266;Weekend Warrior;0;339748;339;Rock
1269;"02 - Sanctuary";0;196284;196;Blues
1270;"03 - Remember Tomorrow";0;328620;328;Blues
1273;"06 - Transylvania";0;259343;259;Blues
1274;"07 - Strange World";0;332460;332;Blues
1275;"08 - Charlotte the Harlot";0;252708;252;Blues
1278;Wrathchild;0;174471;174;Heavy Metal
1279;Murders In The Rue Morgue;0;258377;258;Heavy Metal
1282;Innocent Exile;0;232515;232;Heavy Metal
1283;Killers;0;300956;300;Heavy Metal
1284;Prodigal Son;0;372349;372;Heavy Metal
1287;Intro- Churchill S Speech;0;48013;48;Heavy Metal
1288;Aces High;0;276375;276;Heavy Metal
1291;Revelations;0;371826;371;Metal
1292;Flight Of Icarus;0;229982;229;Metal
1293;Rime Of The Ancient Mariner;0;789472;789;Metal
1296;Hallowed Be Thy Name;0;451422;451;Metal
1297;Iron Maiden;0;261955;261;Metal
1300;Wrathchild;0;183666;183;Heavy Metal
1301;Acacia Avenue;0;379872;379;Heavy Metal
1302;Children Of The Damned;0;278177;278;Heavy Metal
1305;Be Quick Or Be Dead;0;233142;233;Rock
1306;The Number Of The Beast;0;294008;294;Rock
1309;Can I Play With Madness;0;213106;213;Rock
1310;Wasting Love;0;336953;336;Rock
1311;Tailgunner;0;247640;247;Rock
1314;Fear Of The Dark;0;431542;431;Rock
1315;Bring Your Daughter... To The Slaughter...;0;376711;376;Rock
1316;The Clairvoyant;0;262426;262;Rock
1318;Run To The Hills;0;235859;235;Rock
1319;"2 Minutes To Midnight";0;338233;338;Rock
1320;Iron Maiden;0;494602;494;Rock
1324;Running Free;0;474017;474;Rock
1328;Public Enema Number One;0;254197;254;Metal
1332;Hooks In You;0;247510;247;Metal
1334;Mother Russia;0;332617;332;Metal
1336;Revelations;0;408607;408;Metal
1337;Flight Of The Icarus;0;230269;230;Metal
1338;Die With Your Boots On;0;325694;325;Metal
1341;Quest For Fire;0;221309;221;Metal
1342;Sun And Steel;0;206367;206;Metal
1357;"2 Minutes To Midnight";0;386821;386;Metal
1360;The Mercenary;0;282697;282;Metal
1361;The Trooper;0;273528;273;Metal
1363;The Clansman;0;559203;559;Rock
1364;The Evil That Men Do;0;280737;280;Metal
1372;Infinite Dreams;0;369005;369;Metal
1380;Wasted Years;0;307565;307;Metal
1384;Alexander the Great;0;515631;515;Metal
1386;The Loneliness of the Long Dis;0;391314;391;Metal
1387;"22 Acacia Avenue";0;395572;395;Metal
1399;Look For The Truth;0;310230;310;Rock
1403;The Edge Of Darkness;0;399333;399;Rock
1409;The Clansman;0;539689;539;Rock
1410;When Two Worlds Collide;0;377312;377;Rock
1414;Please Please Please;0;165067;165;R&B/Soul
1415;Think;0;166739;166;R&B/Soul
1419;I Got You (I Feel Good);0;167392;167;R&B/Soul
1421;Cold Sweat;0;172408;172;R&B/Soul
1425;Make It Funky Pt.1;0;196231;196;R&B/Soul
1426;I'm A Greedy Man Pt.1;0;217730;217;R&B/Soul
1427;Get On The Good Foot;0;215902;215;R&B/Soul
1432;Hot Pants Pt.1;0;188212;188;R&B/Soul
1433;Soul Power (Live);0;260728;260;R&B/Soul
1437;If I Like It, I Do It;0;293093;293;Rock
1438;Music Of The Wind;0;383033;383;Rock
1439;Emergency On Planet Earth;0;245263;245;Rock
1442;Revolution 1993;0;616829;616;Rock
1443;Didgin' Out;0;157100;157;Rock
1444;Canned Heat;0;331964;331;R&B/Soul
1448;Failling;0;225227;225;R&B/Soul
1450;Supersonic;0;315872;315;R&B/Soul
1451;Butterfly;0;268852;268;R&B/Soul
1455;Just Another Story;0;529684;529;Electronica/Dance
1456;Stillness In Time;0;257097;257;Electronica/Dance
1457;Half The Man;0;289854;289;Electronica/Dance
1460;The Kids;0;309995;309;Electronica/Dance
1461;Mr. Moon;0;329534;329;Electronica/Dance
1462;Scam;0;422321;422;Electronica/Dance
1465;Space Cowboy;0;385697;385;Electronica/Dance
1466;Last Chance;0;112352;112;Alternative & Punk
1469;Look What You've Done;0;230974;230;Alternative & Punk
1471;Move On;0;260623;260;Alternative & Punk
1473;Get Me Outta Here;0;176274;176;Alternative & Punk
1474;Cold Hard Bitch;0;243278;243;Alternative & Punk
1475;Come Around Again;0;270497;270;Alternative & Punk
1478;Timothy;0;270341;270;Alternative & Punk
1479;Foxy Lady;0;199340;199;Rock
1480;Manic Depression;0;222302;222;Rock
1483;Love Or Confusion;0;193123;193;Rock
1484;I Don't Live Today;0;235311;235;Rock
1487;Third Stone From The Sun;0;404453;404;Rock
1488;Remember;0;168150;168;Rock
1489;Are You Experienced?;0;254537;254;Rock
1492;Purple Haze;0;171572;171;Rock
1493;"51st Anniversary";0;196388;196;Rock
1496;Surfing with the Alien;0;263707;263;Rock
1497;Ice 9;0;239721;239;Rock
1498;Crushing Day;0;314768;314;Rock
1501;Hill of the Skull;0;108435;108;Rock
1502;Circles;0;209071;209;Rock
1505;Echo;0;337570;337;Rock
1506;Engenho De Dentro;0;310073;310;Latin
1507;Alcohol;0;355239;355;Latin
1510;W/Brasil (Chama O Síndico);0;317100;317;Latin
1511;País Tropical;0;452519;452;Latin
1514;Selassiê;0;326321;326;Latin
1515;Menina Sarará;0;191477;191;Latin
1516;Que Maravilha;0;338076;338;Latin
1519;Taj Mahal;0;289750;289;Latin
1520;Rapidamente;0;252238;252;Latin
1523;My Brother;0;253231;253;Latin
1524;Há Quanto Tempo;0;270027;270;Latin
1525;Vício;0;269897;269;Latin
1528;A Tarde;0;266919;266;Latin
1529;Always Be All Right;0;128078;128;Latin
1532;Pura Elegancia;0;284107;284;World
1533;Choramingando;0;190484;190;World
1534;Por Merecer;0;230582;230;World
1537;Cuando A Noite Vai Chegando;0;270628;270;World
1538;Naquele Dia;0;251768;251;World
1541;Cuando Eu For Pro Ceu;0;118804;118;World
1542;Do Nosso Amor;0;203415;203;World
1543;Borogodo;0;208457;208;World
1546;The Green Manalishi;0;205792;205;Metal
1547;Living After Midnight;0;213289;213;Metal
1548;Breaking The Law (Live);0;144195;144;Metal
1550;Heading Out To The Highway (Live);0;276427;276;Metal
1551;The Hellion;0;41900;41;Metal
1552;Electric Eye;0;222197;222;Metal
1556;Some Heads Are Gonna Roll;0;249939;249;Metal
1560;Victim Of Change (Live);0;430942;430;Metal
1564;Goin' Blind;0;217652;217;Rock
1566;Domino;0;226377;226;Rock
1568;A World Without Heroes;0;177815;177;Rock
1569;Rock Bottom;0;200594;200;Rock
1570;See You Tonight;0;146494;146;Rock
1573;"2,000 Man";0;312450;312;Rock
1574;Beth;0;170187;170;Rock
1589;I Can't Quit You Baby;0;258168;258;Rock
1592;Darlene;0;307226;307;Rock
1593;Bonzo's Montreux;0;258925;258;Rock
1595;The Song Remains The Same;0;330004;330;Rock
1596;The Rain Song;0;459180;459;Rock
1604;South Bound Saurez;0;254406;254;Rock
1612;The Battle Of Evermore;0;351555;351;Rock
1616;Going To California;0;215693;215;Rock
1618;Good Times Bad Times;0;166164;166;Rock
1619;Babe I'm Gonna Leave You;0;401475;401;Rock
1631;Heartbreaker;0;253988;253;Rock
1635;Bring It On Home;0;259970;259;Rock
1641;Gallows Pole;0;296228;296;Rock
1642;Tangerine;0;189675;189;Rock
1646;In The Light;0;526785;526;Rock
1647;Bron-Yr-Aur;0;126641;126;Rock
1651;The Wanton Song;0;249887;249;Rock
1653;Black Country Woman;0;273084;273;Rock
1657;Royal Orleans;0;179591;179;Rock
1658;Nobody's Fault But Mine;0;376215;376;Rock
1659;Candy Store Rock;0;252055;252;Rock
1664;The Song Remains The Same;0;353358;353;Rock
1665;Rain Song;0;505808;505;Rock
1669;Moby Dick;0;766354;766;Rock
1670;Whole Lotta Love;0;863895;863;Rock
1671;Natália;0;235728;235;Latin
1674;Longe Do Meu Lado;0;266161;266;Latin
1675;A Via Láctea;0;280084;280;Latin
1676;Música Ambiente;0;247614;247;Latin
1680;Mil Pedaços;0;203337;203;Latin
1682;"1º De Julho";0;290298;290;Latin
1683;Esperando Por Mim;0;261668;261;Latin
1687;Ainda É Cedo;0;236826;236;Latin
1688;Geração Coca-Cola;0;141453;141;Latin
1689;Eduardo E Mônica;0;271229;271;Latin
1692;Que País É Este;0;177606;177;Latin
1693;Faroeste Caboclo;0;543007;543;Latin
1694;Há Tempos;0;197146;197;Latin
1697;Vento No Litoral;0;366445;366;Latin
1698;Perfeição;0;276558;276;Latin
1701;Antes Das Seis;0;189231;189;Latin
1703;Fly Away;0;221962;221;Rock
1705;Again;0;228989;228;Rock
1706;It Ain't Over 'Til It's Over;0;242703;242;Rock
1707;Can't Get You Off My Mind;0;273815;273;Rock
1710;Stand By My Woman;0;259683;259;Rock
1711;Always On The Run;0;232515;232;Rock
1712;Heaven Help;0;190354;190;Rock
1715;Let Love Rule;0;342648;342;Rock
1716;Black Velveteen;0;290899;290;Rock
1719;Dancin´Days;0;237400;237;Latin
1720;Um Pro Outro;0;236382;236;Latin
1721;Aviso Aos Navegantes;0;242808;242;Latin
1724;Hyperconectividade;0;180636;180;Latin
1725;O Descobridor Dos Sete Mares;0;225854;225;Latin
1728;Um Certo Alguém;0;194063;194;Latin
1729;Fullgás;0;346070;346;Latin
1730;Sábado À Noite;0;193854;193;Latin
1733;Atrás Do Trio Elétrico;0;149080;149;Latin
1734;Senta A Pua;0;217547;217;Latin
1737;Toda Forma De Amor;0;227813;227;Latin
1738;Tudo Igual;0;276035;276;Latin
1739;Fogo De Palha;0;246804;246;Latin
1742;Se Você Pensa;0;195996;195;Latin
1743;Lá Vem O Sol (Here Comes The Sun);0;189492;189;Latin
1746;Kayleigh;0;234605;234;Rock
1747;Lavender;0;153417;153;Rock
1748;Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel;0;356493;356;Rock
1751;Lords Of The Backstage;0;112875;112;Rock
1752;Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold;0;569704;569;Rock
1755;Arrepio;0;136254;136;Latin
1756;Magamalabares;0;215875;215;Latin
1757;Chuva No Brejo;0;145606;145;Latin
1760;Maraçá;0;230008;230;Latin
1761;Blanco;0;45191;45;Latin
1764;Beija Eu;0;197276;197;Latin
1765;Give Me Love;0;249808;249;Latin
1766;Ainda Lembro;0;218801;218;Latin
1769;Ao Meu Redor;0;275591;275;Latin
1770;Bem Leve;0;159190;159;Latin
1773;Wherever I Lay My Hat;0;136986;136;R&B/Soul
1774;Get My Hands On Some Lovin';0;149054;149;R&B/Soul
1775;No Good Without You;0;161410;161;R&B/Soul
1778;You're What's Happening (In The World Today);0;142027;142;R&B/Soul
1779;Loving You Is Sweeter Than Ever;0;166295;166;R&B/Soul
1780;It's A Bitter Pill To Swallow;0;194821;194;R&B/Soul
1782;Gonna Keep On Tryin' Till I Win Your Love;0;176404;176;R&B/Soul
1783;Gonna Give Her All The Love I've Got;0;210886;210;R&B/Soul
1784;I Wish It Would Rain;0;172486;172;R&B/Soul
1788;Ego Tripping Out;0;314514;314;R&B/Soul
1792;Overkill;0;225410;225;Rock
1796;Who Can It Be Now?;0;202396;202;Rock
1798;Dr. Heckyll & Mr. Jive;0;278465;278;Rock
1800;No Sign of Yesterday;0;362004;362;Rock
1801;Enter Sandman;0;332251;332;Metal
1802;Sad But True;0;324754;324;Metal
1805;Wherever I May Roam;0;404323;404;Metal
1806;Don't Tread On Me;0;240483;240;Metal
1821;The Prince;0;265769;265;Metal
1824;Killing Time;0;183693;183;Metal
1825;Overkill;0;245133;245;Metal
1827;Stone Dead Forever;0;292127;292;Metal
1828;Too Late Too Late;0;192052;192;Metal
1836;No Remorse;0;386795;386;Metal
1844;Hero Of The Day;0;261982;261;Metal
1848;Wasted My Hate;0;237296;237;Metal
1850;Thorn Within;0;351738;351;Metal
1851;Ronnie;0;317204;317;Metal
1863;Devil's Dance;0;318955;318;Metal
1867;Carpe Diem Baby;0;372480;372;Metal
1873;Fixxxer;0;496065;496;Metal
1874;Fight Fire With Fire;0;285753;285;Metal
1878;Trapped Under Ice;0;244532;244;Metal
1879;Escape;0;264359;264;Metal
1883;St. Anger;0;441234;441;Metal
1885;Dirty Window;0;324989;324;Metal
1889;Sweet Amber;0;327235;327;Metal
1890;The Unnamed Feeling;0;429479;429;Metal
1891;Purify;0;314017;314;Metal
1896;One;0;446484;446;Metal
1897;The Shortest Straw;0;395389;395;Metal
1901;Dyers Eve;0;313991;313;Metal
1902;Springsville;0;207725;207;Jazz
1903;The Maids Of Cadiz;0;233534;233;Jazz
1906;Miles Ahead;0;209893;209;Jazz
1907;Blues For Pablo;0;318328;318;Jazz
1908;New Rhumba;0;276871;276;Jazz
1912;Springsville (Alternate Take);0;196388;196;Jazz
1914;The Meaning Of The Blues/Lament (Alternate Take);0;309786;309;Jazz
1915;I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take);0;192078;192;Jazz
1919;Cuitelinho;0;209397;209;Latin
1920;Caxangá;0;245551;245;Latin
1921;Nos Bailes Da Vida;0;275748;275;Latin
1924;Canção Do Novo Mundo;0;215353;215;Latin
1925;Um Gosto De Sol;0;307200;307;Latin
1926;Solar;0;156212;156;Latin
1929;Minas;0;152293;152;Latin
1930;Fé Cega, Faca Amolada;0;278099;278;Latin
1933;Gran Circo;0;251297;251;Latin
1935;Trastevere;0;265665;265;Latin
1937;Leila (Venha Ser Feliz);0;209737;209;Latin
1938;Paula E Bebeto;0;135732;135;Latin
1939;Simples;0;133093;133;Latin
1942;Ace Of Spades;0;169926;169;Metal
1943;Love Me Like A Reptile;0;203546;203;Metal
1944;Shoot You In The Back;0;160026;160;Metal
1947;(We Are) The Road Crew;0;192600;192;Metal
1948;Fire Fire;0;164675;164;Metal
1951;Bite The Bullet;0;98115;98;Metal
1952;The Chase Is Better Than The Catch;0;258403;258;Metal
1953;The Hammer;0;168071;168;Metal
1956;Emergency;0;180427;180;Metal
1957;Kir Royal;0;234788;234;World
1960;Dois Índios;0;219271;219;World
1961;Noite Negra;0;206811;206;World
1962;Beijo do Olhar;0;252682;252;World
1965;Só Se For Pelo Cabelo;0;238288;238;World
1966;No Clima;0;249495;249;World
1969;Bitter Pill;0;266814;266;Metal
1970;Enslaved;0;269844;269;Metal
1971;Girls, Girls, Girls;0;270288;270;Metal
1974;Glitter;0;340114;340;Metal
1975;Dr. Feelgood;0;282618;282;Metal
1978;Afraid;0;248006;248;Metal
1979;Don't Go Away Mad (Just Go Away);0;279980;279;Metal
1980;Without You;0;268956;268;Metal
1983;Too Fast For Love;0;200829;200;Metal
1984;Looks That Kill;0;240979;240;Metal
1987;School;0;160235;160;Rock
1988;Drain You;0;215196;215;Rock
1989;Aneurysm;0;271516;271;Rock
1992;Lithium;0;250017;250;Rock
1993;Sliver;0;116218;116;Rock
1996;Heart-Shaped Box;0;281887;281;Rock
1997;Milk It;0;225724;225;Rock
1998;Negative Creep;0;163761;163;Rock
2001;Tourette's;0;115591;115;Rock
2002;Blew;0;216346;216;Rock
2005;Come As You Are;0;219219;219;Rock
2006;Breed;0;183928;183;Rock
2007;Lithium;0;256992;256;Rock
2010;Drain You;0;223973;223;Rock
2011;Lounge Act;0;156786;156;Rock
2012;Stay Away;0;212636;212;Rock
2014;Something In The Way;0;230556;230;Rock
2015;Time;0;96888;96;Rock
2016;P.S.Apareça;0;209188;209;Rock
2020;Mágica;0;233743;233;Rock
2024;Deus;0;284160;284;Rock
2028;Prazer E Fé;0;214831;214;Rock
2030;Requebra;0;240744;240;Latin
2032;Olodum - Alegria Geral;0;233404;233;Latin
2033;Madagáscar Olodum;0;252264;252;Latin
2034;Faraó Divindade Do Egito;0;228571;228;Latin
2037;Olodum, A Banda Do Pelô;0;146599;146;Latin
2038;Cartao Postal;0;211565;211;Latin
2053;Meu Erro;0;188577;188;Latin
2056;Tendo A Lua;0;198922;198;Latin
2057;Que País É Este;0;216685;216;Latin
2059;Feira Moderna;0;182517;182;Latin
2060;Tequila - Lourinha Bombril (Parate Y Mira);0;255738;255;Latin
2068;Lourinha Bombril;0;159895;159;Latin
2076;Aonde Quer Que Eu Va;0;258089;258;Latin
2080;Alagados;0;302393;302;Latin
2082;Melô Do Marinheiro;0;208352;208;Latin
2083;Vital E Sua Moto;0;210207;210;Latin
2095;Crazy Train;0;295960;295;Rock
2099;I Don't Know;0;283088;283;Metal
2105;Steal Away (The Night);0;485720;485;Metal
2106;Suicide Solution (With Guitar Solo);0;467069;467;Metal
2110;Goodbye To Romance;0;334393;334;Metal
2111;No Bone Movies;0;249208;249;Metal
2115;Upon A Golden Horse;0;232359;232;Rock
2117;Please Read The Letter;0;262112;262;Rock
2121;Burning Up;0;321619;321;Rock
2122;When I Was A Child;0;345626;345;Rock
2123;House Of Love;0;335699;335;Rock
2128;Always Forever Now;0;383764;383;Soundtrack
2129;A Different Kind Of Blue;0;120816;120;Soundtrack
2133;One Minute Warning;0;279693;279;Soundtrack
2134;Corpse (These Chains Are Way Too Long);0;214909;214;Soundtrack
2135;Elvis Ate America;0;180166;180;Soundtrack
2138;Theme From Let's Go Native;0;186723;186;Soundtrack
2139;Wrathchild;0;170396;170;Rock
2140;Killers;0;309995;309;Rock
2144;Remember Tomorrow;0;326426;326;Rock
2146;Running Free;0;199706;199;Rock
2147;Phantom Of The Opera;0;418168;418;Rock
2151;Hail, Hail;0;223764;223;Rock
2152;Daughter;0;407484;407;Rock
2153;Elderly Woman Behind The Counter In A Small Town;0;229328;229;Rock
2156;Go;0;161541;161;Rock
2157;Red Mosquito;0;242991;242;Rock
2158;Even Flow;0;317100;317;Rock
2161;Do The Evolution;0;225462;225;Rock
2162;Better Man;0;246204;246;Rock
2165;Life Wasted;0;234344;234;Alternative & Punk
2167;Comatose;0;139990;139;Alternative & Punk
2169;Marker In The Sand;0;263235;263;Alternative & Punk
2170;Parachutes;0;216555;216;Alternative & Punk
2171;Unemployable;0;184398;184;Alternative & Punk
2174;Wasted Reprise;0;53733;53;Alternative & Punk
2175;Army Reserve;0;225567;225;Alternative & Punk
2176;Come Back;0;329743;329;Alternative & Punk
2179;Save You;0;230112;230;Rock
2180;Love Boat Captain;0;276453;276;Rock
2183;I Am Mine;0;215719;215;Rock
2184;Thumbing My Way;0;250226;250;Rock
2185;You Are;0;270863;270;Rock
2188;Help Help;0;215092;215;Rock
2189;Bushleager;0;237479;237;Rock
2192;All or None;0;277655;277;Rock
2193;Once;0;231758;231;Rock
2194;Evenflow;0;293720;293;Rock
2197;Black;0;343823;343;Rock
2198;Jeremy;0;318981;318;Rock
2201;Garden;0;299154;299;Rock
2202;Deep;0;258324;258;Rock
2203;Release;0;546063;546;Rock
2206;Daughter;0;235598;235;Rock
2207;Glorified G;0;206968;206;Rock
2210;Blood;0;170631;170;Rock
2211;Rearviewmirror;0;284186;284;Rock
2212;Rats;0;255425;255;Rock
2215;Indifference;0;302053;302;Rock
2216;Johnny B. Goode;0;243200;243;Reggae
2219;I'm The Toughest;0;230191;230;Reggae
2220;Nothing But Love;0;221570;221;Reggae
2221;Buk-In-Hamm Palace;0;265665;265;Reggae
2224;Mystic Man;0;353671;353;Reggae
2225;Coming In Hot;0;213054;213;Reggae
2228;Equal Rights Downpresser Man;0;366733;366;Reggae
2229;Speak To Me/Breathe;0;234213;234;Rock
2230;On The Run;0;214595;214;Rock
2233;Money;0;391888;391;Rock
2234;Us And Them;0;461035;461;Rock
2237;Eclipse;0;125361;125;Rock
